sample_id,text_token_ids_match_raw,text_content_rows,audio_observed_rows,vision_observed_rows,at_50_token_limit,av_alignment_status
he475nnmMi0$_$9,True,24,24,24,False,unverified: separate modality axes
hfVXx8hfKak$_$16,True,13,13,13,False,unverified: separate modality axes
hfVXx8hfKak$_$0,True,36,36,36,False,unverified: separate modality axes
hfvmQuhqMmY$_$8,True,20,20,20,False,unverified: separate modality axes
hh04W3xXa5s$_$0,True,7,7,7,False,unverified: separate modality axes
hh04W3xXa5s$_$2,True,26,26,1,False,unverified: separate modality axes
hj1ph17-0jE$_$2,True,25,25,25,False,unverified: separate modality axes
hjBQmIWiWgw$_$2,True,26,26,26,False,unverified: separate modality axes
hlBOP5NskhM$_$10,True,9,9,9,False,unverified: separate modality axes
hlBOP5NskhM$_$12,True,15,15,15,False,unverified: separate modality axes
hlBOP5NskhM$_$2,True,7,7,0,False,unverified: separate modality axes
hlBOP5NskhM$_$8,True,28,28,0,False,unverified: separate modality axes
hlYDicOj2m0$_$2,True,11,11,11,False,unverified: separate modality axes
hlYDicOj2m0$_$6,True,16,16,16,False,unverified: separate modality axes
hmjfBZGGZR8$_$1,True,38,38,22,False,unverified: separate modality axes
hntnelpiyl8$_$13,True,20,20,20,False,unverified: separate modality axes
hp3nsb_eIc0$_$18,True,48,48,48,True,unverified: separate modality axes
hp3nsb_eIc0$_$1,True,22,22,22,False,unverified: separate modality axes
hyazktfsZew$_$26,True,12,12,9,False,unverified: separate modality axes
hyazktfsZew$_$22,True,20,20,0,False,unverified: separate modality axes
hyazktfsZew$_$28,True,11,11,11,False,unverified: separate modality axes
hyazktfsZew$_$9,True,15,15,15,False,unverified: separate modality axes
hyazktfsZew$_$11,True,8,8,1,False,unverified: separate modality axes
hyazktfsZew$_$30,True,10,10,5,False,unverified: separate modality axes
i5bmKlHv-SA$_$3,True,23,23,23,False,unverified: separate modality axes
iEOBNT0HFtU$_$12,True,33,33,33,False,unverified: separate modality axes
iEOBNT0HFtU$_$17,True,29,29,29,False,unverified: separate modality axes
iEOBNT0HFtU$_$0,True,16,16,16,False,unverified: separate modality axes
iEOBNT0HFtU$_$2,True,15,15,15,False,unverified: separate modality axes
iH04VOkbof0$_$1,True,32,32,32,False,unverified: separate modality axes
iH04VOkbof0$_$4,True,21,21,21,False,unverified: separate modality axes
iM3wSwoAtwk$_$3,True,35,35,35,False,unverified: separate modality axes
iMss8xBhFiI$_$12,True,15,15,15,False,unverified: separate modality axes
iO34hER47xA$_$3,True,28,28,28,False,unverified: separate modality axes
iR1Os7FVGHs$_$6,True,48,48,48,True,unverified: separate modality axes
iREkcXde5ds$_$0,True,7,7,0,False,unverified: separate modality axes
iS91daVpH2E$_$10,True,18,18,18,False,unverified: separate modality axes
iS91daVpH2E$_$7,True,22,22,22,False,unverified: separate modality axes
iYtD_ArCdKw$_$3,True,16,16,16,False,unverified: separate modality axes
iYtD_ArCdKw$_$9,True,48,48,48,True,unverified: separate modality axes
icIS9VfbzMw$_$25,True,24,24,24,False,unverified: separate modality axes
icIS9VfbzMw$_$17,True,24,24,13,False,unverified: separate modality axes
icIS9VfbzMw$_$1,True,40,40,40,False,unverified: separate modality axes
icIS9VfbzMw$_$3,True,30,30,30,False,unverified: separate modality axes
icehEYAiimM$_$0,True,48,48,48,True,unverified: separate modality axes
iex7I7iVnLk$_$3,True,12,12,12,False,unverified: separate modality axes
ihuGFUrzD30$_$8,True,20,20,20,False,unverified: separate modality axes
ipLoS44xfO4$_$1,True,7,7,0,False,unverified: separate modality axes
ipLoS44xfO4$_$0,True,5,5,5,False,unverified: separate modality axes
ipLoS44xfO4$_$3,True,14,14,14,False,unverified: separate modality axes
ixQbCXLUUj8$_$1,True,16,16,13,False,unverified: separate modality axes
ixZAEncExWI$_$1,True,31,31,31,False,unverified: separate modality axes
izFBeXMTgds$_$1,True,31,31,31,False,unverified: separate modality axes
j6R1NTrosuM$_$0,True,13,13,13,False,unverified: separate modality axes
j7fRIGphgtk$_$1,True,8,8,8,False,unverified: separate modality axes
j7fRIGphgtk$_$0,True,29,29,29,False,unverified: separate modality axes
jEQoBvc7V1o$_$12,True,19,19,9,False,unverified: separate modality axes
jFNgOznarMo$_$9,True,19,19,19,False,unverified: separate modality axes
jFNgOznarMo$_$10,True,48,48,48,True,unverified: separate modality axes
jFpRdhl3fgw$_$2,True,18,18,18,False,unverified: separate modality axes
jNdvceZ4etc$_$2,True,15,15,15,False,unverified: separate modality axes
jNdvceZ4etc$_$7,True,16,16,16,False,unverified: separate modality axes
jPf0LjZAS14$_$0,True,28,28,28,False,unverified: separate modality axes
jQ3EmbRIe58$_$14,True,13,13,13,False,unverified: separate modality axes
jT3FSTBA8Us$_$2,True,34,34,1,False,unverified: separate modality axes
jV6qzF2YROc$_$0,True,19,19,19,False,unverified: separate modality axes
jVayR0VClxQ$_$12,True,16,16,16,False,unverified: separate modality axes
jVayR0VClxQ$_$0,True,19,19,19,False,unverified: separate modality axes
jVayR0VClxQ$_$9,True,31,31,31,False,unverified: separate modality axes
jYT3-RQFy1U$_$10,True,25,25,25,False,unverified: separate modality axes
jYT3-RQFy1U$_$1,True,35,35,35,False,unverified: separate modality axes
jakiZQd4boM$_$3,True,48,48,48,True,unverified: separate modality axes
jbKDW9URnvM$_$0,True,16,16,16,False,unverified: separate modality axes
jcQi90n008o$_$20,True,15,15,15,False,unverified: separate modality axes
jcQi90n008o$_$23,True,9,9,9,False,unverified: separate modality axes
jcQi90n008o$_$2,True,14,14,14,False,unverified: separate modality axes
jcQi90n008o$_$5,True,30,30,30,False,unverified: separate modality axes
jcQi90n008o$_$18,True,11,11,11,False,unverified: separate modality axes
jgNu58Da9cs$_$2,True,27,27,27,False,unverified: separate modality axes
jgNu58Da9cs$_$6,True,27,27,27,False,unverified: separate modality axes
jjb1cWmkhI8$_$2,True,28,28,28,False,unverified: separate modality axes
jjbOD6u7V34$_$3,True,46,46,31,False,unverified: separate modality axes
jlCFLG6rKKY$_$2,True,11,11,11,False,unverified: separate modality axes
jnG9zog4NCs$_$2,True,18,18,18,False,unverified: separate modality axes
jnG9zog4NCs$_$4,True,30,30,12,False,unverified: separate modality axes
jqKzaEniiKo$_$13,True,48,48,0,True,unverified: separate modality axes
jqKzaEniiKo$_$8,True,43,43,43,False,unverified: separate modality axes
juI9KoLA87A$_$5,True,24,24,24,False,unverified: separate modality axes
jzNIU-w0MVo$_$15,True,36,36,36,False,unverified: separate modality axes
jzNIU-w0MVo$_$16,True,32,32,32,False,unverified: separate modality axes
jzNIU-w0MVo$_$7,True,41,41,41,False,unverified: separate modality axes
k1ca_xbhohk$_$13,True,24,24,24,False,unverified: separate modality axes
k4T6GaDrcjs$_$2,True,12,12,6,False,unverified: separate modality axes
k4T6GaDrcjs$_$4,True,10,10,10,False,unverified: separate modality axes
k4T6GaDrcjs$_$7,True,21,21,3,False,unverified: separate modality axes
k4T6GaDrcjs$_$9,True,17,17,2,False,unverified: separate modality axes
k5-3KuvCFms$_$0,True,20,20,20,False,unverified: separate modality axes
k8NgVOCDYKM$_$10,True,48,48,48,True,unverified: separate modality axes
k8NgVOCDYKM$_$19,True,21,21,21,False,unverified: separate modality axes
k8NgVOCDYKM$_$2,True,11,11,11,False,unverified: separate modality axes
kCQqLNiO0mk$_$11,True,44,44,44,False,unverified: separate modality axes
kCQqLNiO0mk$_$12,True,15,15,15,False,unverified: separate modality axes
kCQqLNiO0mk$_$15,True,47,47,47,False,unverified: separate modality axes
kCQqLNiO0mk$_$17,True,41,41,41,False,unverified: separate modality axes
kCQqLNiO0mk$_$6,True,23,23,23,False,unverified: separate modality axes
kCQqLNiO0mk$_$8,True,31,31,31,False,unverified: separate modality axes
kKMfsWrigTE$_$1,True,20,20,20,False,unverified: separate modality axes
kKkZihSbxF4$_$2,True,25,25,18,False,unverified: separate modality axes
kPn-t6NSxfQ$_$11,True,14,14,14,False,unverified: separate modality axes
kPn-t6NSxfQ$_$14,True,48,48,48,True,unverified: separate modality axes
kPn-t6NSxfQ$_$0,True,13,13,13,False,unverified: separate modality axes
kPn-t6NSxfQ$_$4,True,48,48,48,True,unverified: separate modality axes
kRs39SO-neY$_$17,True,48,48,48,True,unverified: separate modality axes
kU6YY2z7z0I$_$10,True,14,14,14,False,unverified: separate modality axes
kU6YY2z7z0I$_$5,True,21,21,21,False,unverified: separate modality axes
kU6YY2z7z0I$_$4,True,12,12,12,False,unverified: separate modality axes
kU6YY2z7z0I$_$9,True,5,5,5,False,unverified: separate modality axes
kU6YY2z7z0I$_$8,True,7,7,7,False,unverified: separate modality axes
kY64gXOapYk$_$0,True,34,34,34,False,unverified: separate modality axes
kZfcQ4a0kx4$_$21,True,26,26,26,False,unverified: separate modality axes
kZfcQ4a0kx4$_$0,True,28,28,28,False,unverified: separate modality axes
kZfcQ4a0kx4$_$3,True,44,44,44,False,unverified: separate modality axes
kZfcQ4a0kx4$_$8,True,31,31,31,False,unverified: separate modality axes
kZfcQ4a0kx4$_$15,True,44,44,40,False,unverified: separate modality axes
kcIGTPHEsNo$_$20,True,19,19,16,False,unverified: separate modality axes
kcIGTPHEsNo$_$17,True,38,38,38,False,unverified: separate modality axes
kcIGTPHEsNo$_$10,True,26,26,23,False,unverified: separate modality axes
kddCewAsxfA$_$5,True,15,15,15,False,unverified: separate modality axes
kf3fZcx8nIo$_$2,True,48,48,48,True,unverified: separate modality axes
kh6eynD9OIk$_$10,True,8,8,8,False,unverified: separate modality axes
kh6eynD9OIk$_$5,True,12,12,9,False,unverified: separate modality axes
kh6eynD9OIk$_$6,True,9,9,8,False,unverified: separate modality axes
kiR5zVo2zvU$_$24,True,34,34,34,False,unverified: separate modality axes
kiR5zVo2zvU$_$14,True,13,13,13,False,unverified: separate modality axes
kiR5zVo2zvU$_$17,True,48,48,48,True,unverified: separate modality axes
kj63uF0RhW8$_$7,True,34,34,34,False,unverified: separate modality axes
kjQAkrdbREk$_$1,True,29,29,29,False,unverified: separate modality axes
kjQAkrdbREk$_$2,True,37,37,37,False,unverified: separate modality axes
kqXpf26EL-s$_$11,True,11,11,3,False,unverified: separate modality axes
kqXpf26EL-s$_$3,True,9,9,9,False,unverified: separate modality axes
kqXpf26EL-s$_$5,True,7,7,0,False,unverified: separate modality axes
krHZuqfXrPU$_$22,True,48,48,48,True,unverified: separate modality axes
krHZuqfXrPU$_$28,True,21,21,21,False,unverified: separate modality axes
krHZuqfXrPU$_$11,True,17,17,17,False,unverified: separate modality axes
krHZuqfXrPU$_$13,True,28,28,28,False,unverified: separate modality axes
ku-dtUqCm2o$_$1,True,21,21,21,False,unverified: separate modality axes
kuQWPuhnlHs$_$5,True,48,48,48,True,unverified: separate modality axes
kuQWPuhnlHs$_$6,True,45,45,45,False,unverified: separate modality axes
kwkhYpCHWPw$_$6,True,13,13,13,False,unverified: separate modality axes
kx544gnOZB0$_$0,True,13,13,13,False,unverified: separate modality axes
kxcCxbsKx3w$_$2,True,36,36,36,False,unverified: separate modality axes
kxcCxbsKx3w$_$8,True,10,10,10,False,unverified: separate modality axes
ky7Q5onqxGw$_$7,True,21,21,21,False,unverified: separate modality axes
kyPepNmxaj8$_$2,True,14,14,14,False,unverified: separate modality axes
kz7ahNfXFsk$_$9,True,21,21,21,False,unverified: separate modality axes
kzmaKnujN64$_$1,True,18,18,18,False,unverified: separate modality axes
kzmaKnujN64$_$6,True,27,27,27,False,unverified: separate modality axes
l-nM_U1qpko$_$2,True,11,11,11,False,unverified: separate modality axes
l-nM_U1qpko$_$5,True,23,23,23,False,unverified: separate modality axes
l5_DDqck4Rs$_$0,True,31,31,31,False,unverified: separate modality axes
l8LTcZJ-_8k$_$17,True,7,7,0,False,unverified: separate modality axes
l8LTcZJ-_8k$_$19,True,48,48,48,True,unverified: separate modality axes
lEsFI5YJGDo$_$5,True,23,23,23,False,unverified: separate modality axes
lEsFI5YJGDo$_$7,True,23,23,22,False,unverified: separate modality axes
lEsFI5YJGDo$_$6,True,13,13,13,False,unverified: separate modality axes
lTfsqoo-jKg$_$4,True,9,9,9,False,unverified: separate modality axes
lTfsqoo-jKg$_$7,True,21,21,21,False,unverified: separate modality axes
lUNNDDsm7R8$_$3,True,48,48,48,True,unverified: separate modality axes
lWvaIexY2WU$_$0,True,33,33,33,False,unverified: separate modality axes
laxadgca3Fo$_$0,True,19,19,19,False,unverified: separate modality axes
lbx3eu8LUl8$_$4,True,14,14,14,False,unverified: separate modality axes
ll10nEjTvGE$_$9,True,23,23,23,False,unverified: separate modality axes
ll10nEjTvGE$_$8,True,17,17,17,False,unverified: separate modality axes
lp9vkkimXqg$_$12,True,11,11,11,False,unverified: separate modality axes
lp9vkkimXqg$_$15,True,16,16,16,False,unverified: separate modality axes
lp9vkkimXqg$_$6,True,8,8,8,False,unverified: separate modality axes
lpF-yBYou0s$_$5,True,15,15,15,False,unverified: separate modality axes
lpF-yBYou0s$_$6,True,14,14,14,False,unverified: separate modality axes
luQfWSfb1s0$_$13,True,26,26,26,False,unverified: separate modality axes
luQfWSfb1s0$_$16,True,13,13,13,False,unverified: separate modality axes
luQfWSfb1s0$_$4,True,24,24,0,False,unverified: separate modality axes
luQfWSfb1s0$_$6,True,18,18,18,False,unverified: separate modality axes
lzVA--tIse0$_$0,True,17,17,12,False,unverified: separate modality axes
lzyVWNrkgbQ$_$9,True,37,37,37,False,unverified: separate modality axes
m7SJs73SF8w$_$4,True,15,15,6,False,unverified: separate modality axes
m8tzdtrgFUA$_$12,True,11,11,11,False,unverified: separate modality axes
m8tzdtrgFUA$_$0,True,8,8,8,False,unverified: separate modality axes
m8tzdtrgFUA$_$2,True,13,13,13,False,unverified: separate modality axes
m8tzdtrgFUA$_$5,True,23,23,23,False,unverified: separate modality axes
m8tzdtrgFUA$_$7,True,5,5,5,False,unverified: separate modality axes
mHIvH6Nnrls$_$1,True,6,6,0,False,unverified: separate modality axes
mI50zj8cTNw$_$1,True,19,19,19,False,unverified: separate modality axes
mKP6TVuixWg$_$11,True,48,48,48,True,unverified: separate modality axes
mKP6TVuixWg$_$18,True,15,15,15,False,unverified: separate modality axes
mL2v-sODUZ8$_$11,True,48,48,48,True,unverified: separate modality axes
mMeGgB9-hSE$_$10,True,17,17,17,False,unverified: separate modality axes
mMeGgB9-hSE$_$13,True,32,32,32,False,unverified: separate modality axes
mN1Z5xEOy10$_$4,True,8,8,3,False,unverified: separate modality axes
mQTaEIrNxnQ$_$11,True,26,26,26,False,unverified: separate modality axes
mRPIse3OO74$_$1,True,21,21,21,False,unverified: separate modality axes
mRnEJOLkhp8$_$2,True,25,25,25,False,unverified: separate modality axes
mSWwz7dXUP8$_$6,True,26,26,26,False,unverified: separate modality axes
mW8eL4e7Wrg$_$14,True,19,19,19,False,unverified: separate modality axes
mW8eL4e7Wrg$_$3,True,25,25,25,False,unverified: separate modality axes
mW8eL4e7Wrg$_$2,True,20,20,20,False,unverified: separate modality axes
mW8eL4e7Wrg$_$6,True,23,23,23,False,unverified: separate modality axes
mW8eL4e7Wrg$_$15,True,21,21,21,False,unverified: separate modality axes
maO6KmmgcB8$_$4,True,23,23,23,False,unverified: separate modality axes
mgovo8VYtvk$_$24,True,48,48,47,True,unverified: separate modality axes
mgovo8VYtvk$_$20,True,15,15,15,False,unverified: separate modality axes
mgovo8VYtvk$_$22,True,19,19,10,False,unverified: separate modality axes
mgovo8VYtvk$_$23,True,23,23,12,False,unverified: separate modality axes
mgovo8VYtvk$_$29,True,16,16,16,False,unverified: separate modality axes
mgovo8VYtvk$_$3,True,23,23,23,False,unverified: separate modality axes
mgovo8VYtvk$_$8,True,42,42,42,False,unverified: separate modality axes
mgovo8VYtvk$_$13,True,36,36,36,False,unverified: separate modality axes
mgovo8VYtvk$_$12,True,42,42,42,False,unverified: separate modality axes
mgovo8VYtvk$_$30,True,29,29,29,False,unverified: separate modality axes
mgovo8VYtvk$_$37,True,10,10,10,False,unverified: separate modality axes
mgovo8VYtvk$_$34,True,21,21,21,False,unverified: separate modality axes
mgpoY1-110U$_$1,True,22,22,22,False,unverified: separate modality axes
mgpoY1-110U$_$14,True,11,11,11,False,unverified: separate modality axes
mkkoJ2iVbGs$_$0,True,14,14,14,False,unverified: separate modality axes
mkkoJ2iVbGs$_$5,True,33,33,33,False,unverified: separate modality axes
mkkoJ2iVbGs$_$4,True,14,14,14,False,unverified: separate modality axes
mn8_HvzbN5c$_$5,True,48,48,48,True,unverified: separate modality axes
mpfSRGHFY0g$_$3,True,17,17,17,False,unverified: separate modality axes
mrQIrm6hYMQ$_$1,True,15,15,15,False,unverified: separate modality axes
mrQIrm6hYMQ$_$2,True,37,37,37,False,unverified: separate modality axes
muOYAxkG-Zo$_$15,True,25,25,25,False,unverified: separate modality axes
muOYAxkG-Zo$_$6,True,20,20,20,False,unverified: separate modality axes
mud6tEqFiEM$_$2,True,10,10,10,False,unverified: separate modality axes
mud6tEqFiEM$_$5,True,16,16,16,False,unverified: separate modality axes
mw_ZwML0SbY$_$0,True,48,48,48,True,unverified: separate modality axes
mw_ZwML0SbY$_$2,True,35,35,35,False,unverified: separate modality axes
mxFU6TrHChY$_$11,True,46,46,46,False,unverified: separate modality axes
mxFU6TrHChY$_$0,True,17,17,17,False,unverified: separate modality axes
mxFU6TrHChY$_$8,True,12,12,12,False,unverified: separate modality axes
mxa4KXSz9rw$_$0,True,9,9,0,False,unverified: separate modality axes
mxa4KXSz9rw$_$6,True,13,13,13,False,unverified: separate modality axes
mzTHW2dtbs4$_$8,True,43,43,43,False,unverified: separate modality axes
mziQcFSsdRI$_$4,True,19,19,19,False,unverified: separate modality axes
n-sgVVTE9Io$_$0,True,14,14,14,False,unverified: separate modality axes
n4xRx0J3rYQ$_$10,True,15,15,15,False,unverified: separate modality axes
n4xRx0J3rYQ$_$0,True,16,16,0,False,unverified: separate modality axes
n4xRx0J3rYQ$_$4,True,26,26,26,False,unverified: separate modality axes
n5MU2-GFjo8$_$1,True,29,29,29,False,unverified: separate modality axes
n7K5SpMrQt0$_$17,True,24,24,24,False,unverified: separate modality axes
nD1R4UedEDo$_$10,True,22,22,22,False,unverified: separate modality axes
nD1R4UedEDo$_$1,True,32,32,32,False,unverified: separate modality axes
nD1R4UedEDo$_$2,True,22,22,22,False,unverified: separate modality axes
nD1R4UedEDo$_$4,True,17,17,17,False,unverified: separate modality axes
nDXKvarLEOM$_$3,True,8,8,8,False,unverified: separate modality axes
nErOMpqvcRg$_$7,True,48,48,48,True,unverified: separate modality axes
nHP7l5zAwGA$_$0,True,47,47,47,False,unverified: separate modality axes
